"","DOR_1","DOR_2","DOR_3","NOR_1","NOR_2","NOR_3"
"AC005076_1",10.7873736448242,3.54200532058036,4.95789000475853,0,0,0
"AL359513",17.6520659642578,7.08401064116073,7.93262400761366,10.302622802446,3.91720503231898,14.8389743371379
"AC243967",0,0,0,3.74640829179853,3.91720503231898,9.89264955809193
"Metazoa_SRP_52",0,5.31300798087055,0,0,0,0
"AC004852",0,0,0,7.49281658359707,0,0
"AC005344",0,3.54200532058036,0,0,2.93790377423923,4.94632477904596
"MYO19",2159.43606962754,2468.77770844451,2105.12009602047,1724.28441630027,1492.45511731353,2433.59179129061
"SNORD1A",0.980670331347657,0.885501330145091,0.991578000951707,0,0.979301258079744,1.23658119476149
"MIR6770-1",0,0.885501330145091,0.991578000951707,0,3.91720503231898,0
"AC079949_1",35.3041319285156,55.7865837991407,66.4357260637644,11.2392248753956,52.8822679363062,22.2584615057068
"MIR6859-1",9.80670331347657,2.65650399043527,11.8989360114205,45.893501574532,12.7309163550367,7.41948716856894
"SNORA61",0.980670331347657,0.885501330145091,0.991578000951707,0.936602072949633,0.979301258079744,1.23658119476149
"AC103705",2.94201099404297,16.8245252727567,15.8652480152273,4.68301036474817,2.93790377423923,1.23658119476149
"AL110115_1",3.92268132539063,16.8245252727567,14.8736700142756,9.36602072949633,19.5860251615949,8.65606836333044
"MIR6816",0,2.65650399043527,0.991578000951707,0.936602072949633,4.89650629039872,0
"MIR7856",0.980670331347657,0,1.98315600190341,0,1.95860251615949,0
"AL161772",39.2268132539063,72.6111090718974,19.8315600190341,26.2248580425897,25.4618327100733,254.735726120867
"TBC1D3C",147.100549702148,188.611783320904,215.17242620652,610.664551563161,474.961110168676,582.429742732662
"GGNBP2",7554.103562371,5843.42327762745,6549.37269628602,4797.27581764802,4703.58394255701,4309.4854637438
"ZNF229",957.134243395313,776.584666537245,852.757080818468,418.661126608486,199.777456648268,427.857093387476
"AC084123",0.980670331347657,0.885501330145091,0.991578000951707,0.936602072949633,0.979301258079744,1.23658119476149
"MIR6802",4.90335165673828,5.31300798087055,3.96631200380683,2.8098062188489,0,9.89264955809193
"AC018529_1",16.6713956329102,24.7940372440625,0,0,41.1306528393492,16.0755555318994
"AL021918_1",1.96134066269531,0,0,2.8098062188489,0,0
"AC022028",0,0,0.991578000951707,0,3.91720503231898,0
"AC138028_4",50.0141868987305,42.5040638469644,62.4694140599575,40.2738891368342,32.3169415166315,25.9682050899913
"AC063943_1",7.84536265078125,0,5.94946800571024,7.49281658359707,8.81371132271769,4.94632477904596
"AC005911",3.92268132539063,0,0,3.74640829179853,13.7102176131164,0
"AC021422",0,0,1.98315600190341,7.49281658359707,25.4618327100733,1.23658119476149
"U4_2",0,2.65650399043527,4.95789000475853,0,0,2.47316238952298
"AP004609_1",11.7680439761719,9.740514631596,29.7473400285512,20.6052456048919,45.0478578716682,4.94632477904596
"AL031673",9.80670331347657,8.85501330145091,2.97473400285512,21.5418476778416,21.5446276777544,0
"AC121338",0,0,5.94946800571024,3.74640829179853,0,0
"AC099518_4",0,15.0535226124665,0,3.74640829179853,18.6067239035151,27.2047862847528
"AL354696_1",14.7100549702149,12.3970186220313,14.8736700142756,0,0,0
"AL122023",26.4780989463867,7.96951197130582,10.9073580104688,3.74640829179853,29.3790377423923,42.0437606218907
"PMS2P2",45.1108352419922,64.6415971005916,67.4273040647161,59.0059305958269,29.3790377423923,86.5606836333044
"AL451164",4.90335165673828,4.42750665072545,14.8736700142756,21.5418476778416,0,0
"MIR6819",80.4149671705079,84.1226263637836,147.745122141804,64.6255430335247,57.7787742267049,34.6242734533217
"RN7SL331P",8.82603298212891,5.31300798087055,12.8905140123722,0.936602072949633,0,3.70974358428447
"AC023830_1",9.80670331347657,14.1680212823215,9.91578000951707,0,0,2.47316238952298
"MIR6781",5.88402198808594,1.77100266029018,0.991578000951707,2.8098062188489,0,0
"MIR6892",25.4974286150391,19.481029263192,8.92420200856536,3.74640829179853,0.979301258079744,0
"AC015712_4",18.6327362956055,5.31300798087055,0,0,0,2.47316238952298
"H2AC4",1.96134066269531,1.77100266029018,4.95789000475853,7.49281658359707,0,0
"AC138393_2",14.7100549702149,15.9390239426116,3.96631200380683,0,0,12.3658119476149
"AC009268",0.980670331347657,4.42750665072545,1.98315600190341,4.68301036474817,9.79301258079744,0
"AC006213_4",0.980670331347657,1.77100266029018,2.97473400285512,5.6196124376978,0,0
"AC039056",17.6520659642578,10.6260159617411,16.856826016179,1.87320414589927,7.83441006463795,0
"AL158062",3.92268132539063,3.54200532058036,19.8315600190341,0,0,34.6242734533217
"AL356608_1",0,1.77100266029018,7.93262400761366,0,0,0
"C17orf78",6.8646923194336,1.77100266029018,2.97473400285512,7.49281658359707,3.91720503231898,0
"AC091046_1",1.96134066269531,0,1.98315600190341,0,2.93790377423923,0
"AC068831_1",0,1.77100266029018,0,3.74640829179853,18.6067239035151,0
"MIR6865",0.980670331347657,0.885501330145091,2.97473400285512,0.936602072949633,0.979301258079744,0
"AL161645",4.90335165673828,0,0,0,0,0
"MIR7851",3.92268132539063,7.96951197130582,7.93262400761366,0,6.85510880655821,0
"MIR6810",0.980670331347657,4.42750665072545,0.991578000951707,0,0,0
"AC002542_3",0.980670331347657,0.885501330145091,0.991578000951707,0.936602072949633,0.979301258079744,1.23658119476149
"SNORD22_1",0.980670331347657,0.885501330145091,0.991578000951707,0.936602072949633,0.979301258079744,1.23658119476149
"AC145285_6",0.980670331347657,0,0,2.8098062188489,0,7.41948716856894
"CHMP1B2P",58.8402198808594,41.6185625168193,73.3767720704263,0,16.6481213873556,34.6242734533217
"DHRS11",200.056747594922,244.398367120045,191.374554183679,455.188607453522,368.217273037984,243.606495368014
"IGKV2OR2-8",0,5.31300798087055,0,0,0,0
"ACACA",11305.1675797758,7654.27349777417,11936.6159754566,4476.0213066263,4265.83628019536,5198.58734277731
"AC010332_1",7.84536265078125,0,0,0,0,0
"TMEM191B",13.7293846388672,69.9546050814622,115.023048110398,105.836034243309,511.195256717626,680.11965711882
"PTPN20CP",30.4007802717774,0,15.8652480152273,0,0,0
"NR2E3",18.6327362956055,30.1070452249331,33.713652032358,55.2595223040284,50.9236654201467,115.002051112819
"AL162171_2",68.646923194336,63.7560957704465,55.5283680532956,22.4784497507912,22.5239289358341,44.5169230114137
"RN7SL113P",2.94201099404297,1.77100266029018,3.96631200380683,11.2392248753956,1.95860251615949,0
"U2_12",0.980670331347657,5.31300798087055,2.97473400285512,5.6196124376978,20.5653264196746,35.8608546480832
"AL589182",133.371165063281,47.8170718278349,55.5283680532956,74.9281658359706,103.805933356453,149.62632456614
"MIR6775",10.7873736448242,24.7940372440625,7.93262400761366,0,0,3.70974358428447
"TBC1D3E",607.0349351042,1048.43357489179,796.237134764221,1119.23947717481,833.385370625862,664.04410158692
"AC015871_1",288.317077416211,109.802164937991,156.66932415037,76.8013699818699,215.446276777544,159.518974124232
"AL158163_1",23.5360879523438,6.19850931101564,6.94104600666195,119.885065337553,22.5239289358341,39.5705982323677
"AC245033",0.980670331347657,3.54200532058036,0.991578000951707,17.795439386043,18.6067239035151,8.65606836333044
"AC015819_1",0,4.42750665072545,0,0,9.79301258079744,16.0755555318994
"ZNF426-DT",12.7487143075195,21.2520319234822,11.8989360114205,29.9712663343883,12.7309163550367,87.7972648280658
"C11orf98",774.729561764649,898.783850097267,637.584654611947,3497.27214039393,3518.62942028052,3480.9760632536
"BEND3P3",43.1494945792969,130.168695531328,56.5199460542473,0,0,0
"MRM1",187.308033287402,290.44443628759,240.953454231265,471.110842693665,483.774821491393,321.511110637988
"AC037198_1",337.350593983594,201.894303273081,582.056286558652,12.1758269483452,37.2134478070303,17.3121367266609
"AC023310_2",0,0,1.98315600190341,0,0,29.6779486742758
"AC005962",0,0,1.98315600190341,6.55621451064743,0,0
"AC141557_1",0,16.8245252727567,9.91578000951707,0,0,0
"AC244093_4",40.2074835852539,54.0155811388505,52.5536340504405,2.8098062188489,0,0
"AC006127",0.980670331347657,1.77100266029018,0.991578000951707,0.936602072949633,0.979301258079744,1.23658119476149
"AC007450_1",45.1108352419922,12.3970186220313,13.8820920133239,0,0.979301258079744,0
"MIR6826",3.92268132539063,3.54200532058036,1.98315600190341,0,0,16.0755555318994
"GOLGA6L10",574.672814169727,464.002696996028,816.068694783255,260.375376279998,156.688201292759,257.20888851039
"AC020765_1",3.92268132539063,5.31300798087055,5.94946800571024,0,0,0
"AC005899_3",0,0,7.93262400761366,13.1124290212949,1.95860251615949,0
"H2AC17",14.7100549702149,17.7100266029018,7.93262400761366,18.7320414589927,37.2134478070303,4.94632477904596
"Metazoa_SRP_53",0.980670331347657,0,0,0,6.85510880655821,2.47316238952298
"AC100847",0,3.54200532058036,0,0,22.5239289358341,113.765469918057
"NKILA",227.515516872656,124.855687550458,397.622778381634,223.847895434962,116.53684971149,299.252649132281
"AC133540",0,10.6260159617411,0,0,0,44.5169230114137
"AC020765_2",0.980670331347657,1.77100266029018,0.991578000951707,0,0.979301258079744,0
"AC000403",96.1056924720704,92.9776396652345,85.2757080818468,29.9712663343883,73.4475943559808,112.528888723296
"AC005332_5",1766.18726675713,1913.56837444354,1637.09527957127,1097.69762949697,1081.14858892004,762.97059716784
"AC013553_1",0.980670331347657,0,1.98315600190341,0,12.7309163550367,0
"MIR6859-4",0.980670331347657,5.31300798087055,3.96631200380683,5.6196124376978,11.7516150969569,4.94632477904596
"AC005332_6",0.980670331347657,1.77100266029018,0,7.49281658359707,0,1.23658119476149
"AC087239",0,0,10.9073580104688,7.49281658359707,10.7723138388772,25.9682050899913
"AL391903_2",0,0,4.95789000475853,0,0,6.18290597380745
"FAM27B",2.94201099404297,4.42750665072545,0,16.8588373130934,13.7102176131164,9.89264955809193
"AC004477",9.80670331347657,1.77100266029018,17.8484040171307,19.6686435319423,0,0
"AC092683_1",4.90335165673828,8.85501330145091,17.8484040171307,0,1.95860251615949,0
"BACE1-AS",710.005319895703,678.29401889114,1215.67462916679,455.188607453522,358.424260457186,772.863246725932
"Metazoa_SRP_55",0,0,3.96631200380683,1.87320414589927,3.91720503231898,0
"RN7SL3",10.7873736448242,1.77100266029018,6.94104600666195,8.4294186565467,15.6688201292759,51.9364101799826
"U2_13",1.96134066269531,3.54200532058036,1.98315600190341,2.8098062188489,15.6688201292759,33.3876922585603
"FP236383_1",0,0.885501330145091,0.991578000951707,3.74640829179853,0.979301258079744,1.23658119476149
"AL136295_6",165.733285997754,170.016255387857,156.66932415037,239.770130675106,275.183653520408,682.592819508343
"AC243562_3",6.8646923194336,3.54200532058036,7.93262400761366,0.936602072949633,0,2.47316238952298
"Metazoa_SRP_56",0,0,0,0,0,29.6779486742758
"LINC00624",32.3621209344727,46.0460691675447,99.1578000951707,0,0,2.47316238952298
"AL121890_2",0,0,0,0,7.83441006463795,1.23658119476149
"Metazoa_SRP_57",0,6.19850931101564,0,0,0,0
"H3C10",136.313176057324,131.939698191619,106.098846101833,268.804794936545,185.087937777072,97.6899143861578
"AC099811_3",62.76290120625,31.8780478852233,41.6462760399717,4.68301036474817,9.79301258079744,0
"AL513190",20.5940769583008,8.85501330145091,16.856826016179,26.2248580425897,41.1306528393492,50.6998289852211
"AC073508_1",10.7873736448242,63.7560957704465,73.3767720704263,86.1673907113663,126.329862292287,113.765469918057
"AC009878",0,0.885501330145091,6.94104600666195,0,0.979301258079744,0
"MRPL45",2052.54300351065,2057.90509125719,2016.86965393577,2683.3649390007,2028.13290548315,2031.70290299313
"TP53TG3F",0,0,0,9.36602072949633,11.7516150969569,2.47316238952298
"AL021155_2",0.980670331347657,0.885501330145091,0.991578000951707,0.936602072949633,0.979301258079744,1.23658119476149
"AC117503",22.5554176209961,16.8245252727567,3.96631200380683,2.8098062188489,0.979301258079744,1.23658119476149
"AC092724",0,0,0,0,0,14.8389743371379
"AC055811_3",187.308033287402,300.184950919186,248.886078238878,45.893501574532,34.275544032791,38.3340170376062
"AC012629",0,0,0,4.68301036474817,0,0
"AC090616_4",49.0335165673828,70.8401064116073,80.3178180770882,32.7810725532372,85.1992094529377,29.6779486742758
"BX539320",20.5940769583008,23.0230345837724,49.5789000475853,73.0549616900714,107.723138388772,85.3241024385429
"AC148477_4",3.92268132539063,15.0535226124665,0,7.49281658359707,0,1.23658119476149
"AC145207_6",1.96134066269531,0,0,30.9078684073379,5.87580754847846,0
"CU638689",8.82603298212891,14.1680212823215,13.8820920133239,19.6686435319423,3.91720503231898,61.8290597380745
"AP000560",5.88402198808594,4.42750665072545,8.92420200856536,13.1124290212949,16.6481213873556,96.4533331913963
"FP325331",11.7680439761719,4.42750665072545,0,0,2.93790377423923,0
"AC087821",12.7487143075195,5.31300798087055,1.98315600190341,46.8301036474817,82.2613056786985,2.47316238952298
"AC105101",7.84536265078125,0,0,3.74640829179853,35.2548452908708,71.7217092961665
"AP002371",0,0,7.93262400761366,2.8098062188489,9.79301258079744,7.41948716856894
"AC010533",23.5360879523438,28.3360425646429,6.94104600666195,0.936602072949633,11.7516150969569,9.89264955809193
"AC025031_4",15.6907253015625,3.54200532058036,0,0,0,0
"AC020951",13.7293846388672,8.85501330145091,42.6378540409234,5.6196124376978,1.95860251615949,4.94632477904596
"AC087045",1.96134066269531,0,0,6.55621451064743,31.3376402585518,0
"AL358852",41.1881539166016,16.8245252727567,33.713652032358,61.8157368146758,32.3169415166315,4.94632477904596
"CU633906_1",134.351835394629,107.145660947556,114.031470109446,178.89099593338,105.764535872612,74.1948716856894
"AC007608_2",0,10.6260159617411,0,13.1124290212949,13.7102176131164,142.206837397571
"BANCR",0,0,0,0,0,9.89264955809193
"CEP83-DT",19.6134066269531,2.65650399043527,2.97473400285512,11.2392248753956,73.4475943559808,34.6242734533217
"AC006213_5",56.8788792181641,30.1070452249331,23.797872022841,16.8588373130934,13.7102176131164,51.9364101799826
"AC080112",60.8015605435547,108.031162277701,79.3262400761365,18.7320414589927,43.0892553555087,7.41948716856894
"EPB41L4A-DT",68.646923194336,50.4735758182702,67.4273040647161,31.8444704802875,58.7580754847846,79.1411964647354
"AC002310_3",53.9368682241211,31.8780478852233,41.6462760399717,70.2451554712225,65.6131842913428,29.6779486742758
"AC078883_1",0,1.77100266029018,0,1.87320414589927,0,7.41948716856894
"FP236240",5.88402198808594,0,8.92420200856536,0,0,0
"AP001784",0,0,0,5.6196124376978,8.81371132271769,4.94632477904596
"CR381670",0,0,22.8062940218893,0,0,11.1292307528534
"CR381653",22.5554176209961,18.5955279330469,35.6968080342614,41.2104912097839,0,85.3241024385429
"AC117489",37.265472591211,60.2140904498662,78.3346620751848,22.4784497507912,25.4618327100733,9.89264955809193
"SMG6-IT1",0,0,5.94946800571024,0,0,0
"AC079228",3.92268132539063,1.77100266029018,0,0,0.979301258079744,16.0755555318994
"AL031587_2",963.018265383399,833.25675166653,944.973834906977,569.454060353377,810.861441690028,891.575041423035
"AC127070_3",39.2268132539063,58.443087789576,68.4188820656678,105.836034243309,74.4268956140605,55.6461537642671
"AC138907_1",1.96134066269531,1.77100266029018,1.98315600190341,14.0490310942445,13.7102176131164,13.6023931423764
"AP003068_3",871.815924568067,179.756770019453,382.749108367359,1154.8303559469,441.664867393964,639.312477691691
"AC091931",0,0,0,5.6196124376978,0,0
"AC006378",0,3.54200532058036,1.98315600190341,28.098062188489,3.91720503231898,4.94632477904596
"SMIM34B",3.92268132539063,0,4.95789000475853,0,2.93790377423923,0
"AC092645",195.153395938184,34.5345518756585,124.938828119915,0,0,0
"AC005921_1",9.80670331347657,4.42750665072545,3.96631200380683,7.49281658359707,0,24.7316238952298
"AL031602",0,1.77100266029018,3.96631200380683,0.936602072949633,14.6895188711962,2.47316238952298
"AL138847_1",19.6134066269531,0,0,0,0,0
"AC026310_2",43.1494945792969,12.3970186220313,12.8905140123722,14.9856331671941,15.6688201292759,64.3022221275975
"HEIH",636.455045044629,649.072474996352,667.331994640499,1633.43401522416,2386.55716594034,1734.92341625037
"AC091305",15.6907253015625,4.42750665072545,18.8399820180824,7.49281658359707,12.7309163550367,4.94632477904596
"AC093909_1",528.581308596387,587.97288321634,365.89228235118,433.64675977568,407.389323361173,583.666323927424
"AC007598_2",3.92268132539063,3.54200532058036,11.8989360114205,22.4784497507912,7.83441006463795,44.5169230114137
"AL139125",23.5360879523438,19.481029263192,23.797872022841,47.7667057204313,11.7516150969569,7.41948716856894
"AC048380_1",55.8982088868164,14.1680212823215,75.3599280723297,27.1614601155394,248.742519552255,359.845127675594
"AC092718_6",89.2410001526368,87.664631684364,47.5957440456819,38.400684990935,33.2962427747113,19.7852991161839
"AC091060",181.424011299316,119.542679569587,129.896718124674,17.795439386043,79.3234019044592,79.1411964647354
"AL031009",17.6520659642578,33.6490505455135,11.8989360114205,7.49281658359707,31.3376402585518,34.6242734533217
"AP001148",561.924099862207,373.681561321228,425.386962408282,116.138657045755,214.466975519464,302.962392716565
"AC090181_2",17.6520659642578,29.221543894788,23.797872022841,1.87320414589927,3.91720503231898,117.475213502342
"AC012048",0,0,0,0,0,27.2047862847528
"AC002350_1",125.5258024125,39.8475598565291,166.585104159887,39.3372870638846,110.661042163011,69.2485469066435
